-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
-1	1.0007308
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
1	1.0006043
